Lista de indices Diarios da TaxaSelic;19940101;20131025;
Data;Taxa Anual;Fator Diário;Fator Acumulado;
07/01/2005;     17,74;          1,00064826;     116,5606286006259930;
10/01/2005;     17,74;          1,00064826;     116,6361901937226348;
11/01/2005;     17,74;          1,00064826;     116,7118007703776175;
12/01/2005;     17,74;          1,00064826;     116,7874603623450225;
13/01/2005;     17,74;          1,00064826;     116,8631690013995163;
14/01/2005;     17,74;          1,00064826;     116,9389267193363635;
17/01/2005;     17,74;          1,00064826;     117,0147335479714405;
18/01/2005;     17,74;          1,00064826;     117,0905895191412485;
19/01/2005;     17,75;          1,00064860;     117,1665344755033635;
20/01/2005;     18,24;          1,00066509;     117,2444607659176760;
21/01/2005;     18,24;          1,00066509;     117,3224388843284802;
24/01/2005;     18,24;          1,00066509;     117,4004688652060582;
25/01/2005;     18,24;          1,00066509;     117,4785507430436181;
26/01/2005;     18,24;          1,00066509;     117,5566845523573090;
27/01/2005;     18,24;          1,00066509;     117,6348703276862363;
28/01/2005;     18,24;          1,00066509;     117,7131081035924772;
31/01/2005;     18,24;          1,00066509;     117,7913979146610955;
01/02/2005;     18,24;          1,00066509;     117,8697397955001574;
02/02/2005;     18,25;          1,00066542;     117,9481726777548792;
03/02/2005;     18,25;          1,00066542;     118,0266577508181108;
04/02/2005;     18,25;          1,00066542;     118,1051950494186602;
09/02/2005;     18,25;          1,00066542;     118,1837846083084444;
10/02/2005;     18,25;          1,00066542;     118,2624264622625050;
11/02/2005;     18,26;          1,00066576;     118,3411608553040208;
14/02/2005;     18,26;          1,00066576;     118,4199476665550481;
15/02/2005;     18,26;          1,00066576;     118,4987869309135337;
16/02/2005;     18,26;          1,00066576;     118,5776786833006587;
17/02/2005;     18,75;          1,00068218;     118,6585700041448328;
18/02/2005;     18,75;          1,00068218;     118,7395165074302603;
21/02/2005;     18,75;          1,00068218;     118,8205182308012991;
22/02/2005;     18,75;          1,00068218;     118,9015752119279871;
23/02/2005;     18,75;          1,00068218;     118,9826874885060601;
24/02/2005;     18,75;          1,00068218;     119,0638550982569692;
25/02/2005;     18,75;          1,00068218;     119,1450780789278981;
28/02/2005;     18,74;          1,00068184;     119,2263159589652343;
01/03/2005;     18,74;          1,00068184;     119,3076092302386952;
02/03/2005;     18,74;          1,00068184;     119,3889579305162411;
03/03/2005;     18,74;          1,00068184;     119,4703620975915843;
04/03/2005;     18,74;          1,00068184;     119,5518217692842062;
07/03/2005;     18,75;          1,00068218;     119,6333776310587765;
08/03/2005;     18,75;          1,00068218;     119,7149891286111322;
09/03/2005;     18,75;          1,00068218;     119,7966562998948881;
10/03/2005;     18,75;          1,00068218;     119,8783791828895504;
11/03/2005;     18,75;          1,00068218;     119,9601578156005340;
14/03/2005;     18,75;          1,00068218;     120,0419922360591804;
15/03/2005;     18,75;          1,00068218;     120,1238824823227752;
16/03/2005;     18,75;          1,00068218;     120,2058285924745662;
17/03/2005;     19,24;          1,00069853;     120,2897959699212674;
18/03/2005;     19,24;          1,00069853;     120,3738220011001365;
21/03/2005;     19,24;          1,00069853;     120,4579067269825650;
22/03/2005;     19,24;          1,00069853;     120,5420501885685641;
23/03/2005;     19,24;          1,00069853;     120,6262524268867849;
24/03/2005;     19,24;          1,00069853;     120,7105134829945382;
28/03/2005;     19,25;          1,00069886;     120,7948732324472637;
29/03/2005;     19,25;          1,00069886;     120,8792919375544918;
30/03/2005;     19,25;          1,00069886;     120,9637696395179712;
31/03/2005;     19,25;          1,00069886;     121,0483063795682447;
01/04/2005;     19,24;          1,00069853;     121,1328622530235645;
04/04/2005;     19,24;          1,00069853;     121,2174771912931690;
05/04/2005;     19,24;          1,00069853;     121,3021512356356031;
06/04/2005;     19,24;          1,00069853;     121,3868844273382316;
07/04/2005;     19,24;          1,00069853;     121,4716768077172602;
08/04/2005;     19,24;          1,00069853;     121,5565284181177549;
11/04/2005;     19,24;          1,00069853;     121,6414392999136627;
12/04/2005;     19,24;          1,00069853;     121,7264094945078314;
13/04/2005;     19,24;          1,00069853;     121,8114390433320299;
14/04/2005;     19,24;          1,00069853;     121,8965279878469687;
15/04/2005;     19,24;          1,00069853;     121,9816763695423194;
18/04/2005;     19,24;          1,00069853;     122,0668842299367358;
19/04/2005;     19,24;          1,00069853;     122,1521516105778735;
20/04/2005;     19,24;          1,00069853;     122,2374785530424105;
22/04/2005;     19,49;          1,00070685;     122,3238821147576285;
25/04/2005;     19,49;          1,00070685;     122,4103467508304449;
26/04/2005;     19,49;          1,00070685;     122,4968725044312694;
27/04/2005;     19,50;          1,00070718;     122,5834998427289531;
28/04/2005;     19,50;          1,00070718;     122,6701884421477342;
29/04/2005;     19,50;          1,00070718;     122,7569383460102522;
02/05/2005;     19,50;          1,00070718;     122,8437495976697838;
03/05/2005;     19,51;          1,00070751;     122,9306627789476311;
04/05/2005;     19,51;          1,00070751;     123,0176374521703644;
05/05/2005;     19,51;          1,00070751;     123,1046736608441494;
06/05/2005;     19,51;          1,00070751;     123,1917714485059333;
09/05/2005;     19,52;          1,00070784;     123,2789715120080437;
10/05/2005;     19,52;          1,00070784;     123,3662332992031035;
11/05/2005;     19,52;          1,00070784;     123,4535568537816114;
12/05/2005;     19,52;          1,00070784;     123,5409422194649922;
13/05/2005;     19,52;          1,00070784;     123,6283894400056183;
16/05/2005;     19,52;          1,00070784;     123,7158985591868318;
17/05/2005;     19,52;          1,00070784;     123,8034696208229667;
18/05/2005;     19,51;          1,00070751;     123,8910618136143951;
19/05/2005;     19,76;          1,00071581;     123,9797442745711984;
20/05/2005;     19,75;          1,00071548;     124,0684493020047686;
23/05/2005;     19,75;          1,00071548;     124,1572177961113670;
24/05/2005;     19,75;          1,00071548;     124,2460498023001288;
25/05/2005;     19,75;          1,00071548;     124,3349453660126785;
27/05/2005;     19,75;          1,00071548;     124,4239045327231532;
30/05/2005;     19,75;          1,00071548;     124,5129273479382260;
31/05/2005;     19,76;          1,00071581;     124,6020549464631536;
01/06/2005;     19,76;          1,00071581;     124,6912463434143814;
02/06/2005;     19,75;          1,00071548;     124,7804604363481675;
03/06/2005;     19,75;          1,00071548;     124,8697383601811659;
06/06/2005;     19,75;          1,00071548;     124,9590801605831084;
07/06/2005;     19,75;          1,00071548;     125,0484858832564024;
08/06/2005;     19,75;          1,00071548;     125,1379555739361546;
09/06/2005;     19,75;          1,00071548;     125,2274892783901945;
10/06/2005;     19,75;          1,00071548;     125,3170870424190971;
13/06/2005;     19,75;          1,00071548;     125,4067489118562071;
14/06/2005;     19,75;          1,00071548;     125,4964749325676620;
15/06/2005;     19,75;          1,00071548;     125,5862651504524155;
16/06/2005;     19,74;          1,00071515;     125,6760781679747616;
17/06/2005;     19,74;          1,00071515;     125,7659554152765887;
20/06/2005;     19,74;          1,00071515;     125,8558969382918238;
21/06/2005;     19,74;          1,00071515;     125,9459027829872432;
22/06/2005;     19,74;          1,00071515;     126,0359729953624965;
23/06/2005;     19,74;          1,00071515;     126,1261076214501300;
24/06/2005;     19,74;          1,00071515;     126,2163067073156100;
27/06/2005;     19,74;          1,00071515;     126,3065702990573468;
28/06/2005;     19,74;          1,00071515;     126,3968984428067177;
29/06/2005;     19,74;          1,00071515;     126,4872911847280909;
30/06/2005;     19,74;          1,00071515;     126,5777485710188492;
01/07/2005;     19,73;          1,00071481;     126,6682276114748992;
04/07/2005;     19,72;          1,00071448;     126,7587295267387457;
05/07/2005;     19,72;          1,00071448;     126,8492961038110100;
06/07/2005;     19,72;          1,00071448;     126,9399273888912609;
07/07/2005;     19,72;          1,00071448;     127,0306234282120760;
08/07/2005;     19,72;          1,00071448;     127,1213842680390649;
11/07/2005;     19,72;          1,00071448;     127,2122099546708935;
12/07/2005;     19,72;          1,00071448;     127,3031005344393067;
13/07/2005;     19,72;          1,00071448;     127,3940560537091529;
14/07/2005;     19,72;          1,00071448;     127,4850765588784070;
15/07/2005;     19,73;          1,00071481;     127,5762041664534589;
18/07/2005;     19,72;          1,00071448;     127,6673548128063066;
19/07/2005;     19,72;          1,00071448;     127,7585705844729604;
20/07/2005;     19,72;          1,00071448;     127,8498515279841547;
21/07/2005;     19,72;          1,00071448;     127,9411976899038688;
22/07/2005;     19,72;          1,00071448;     128,0326091168293513;
25/07/2005;     19,72;          1,00071448;     128,1240858553911435;
26/07/2005;     19,72;          1,00071448;     128,2156279522531034;
27/07/2005;     19,72;          1,00071448;     128,3072354541124292;
28/07/2005;     19,73;          1,00071481;     128,3989507490873833;
29/07/2005;     19,74;          1,00071515;     128,4907752587155932;
01/08/2005;     19,74;          1,00071515;     128,5826654366418636;
02/08/2005;     19,75;          1,00071548;     128,6746637621084721;
03/08/2005;     19,75;          1,00071548;     128,7667279105369855;
04/08/2005;     19,76;          1,00071581;     128,8589004220426270;
05/08/2005;     19,76;          1,00071581;     128,9511389115537293;
08/08/2005;     19,76;          1,00071581;     129,0434434262980086;
09/08/2005;     19,76;          1,00071581;     129,1358140135369870;
10/08/2005;     19,76;          1,00071581;     129,2282507205660169;
11/08/2005;     19,76;          1,00071581;     129,3207535947143052;
12/08/2005;     19,76;          1,00071581;     129,4133226833449377;
15/08/2005;     19,76;          1,00071581;     129,5059580338549028;
16/08/2005;     19,77;          1,00071614;     129,5987024306412677;
17/08/2005;     19,75;          1,00071548;     129,6914277102563429;
18/08/2005;     19,74;          1,00071515;     129,7841765347833327;
19/08/2005;     19,74;          1,00071515;     129,8769916886321830;
22/08/2005;     19,74;          1,00071515;     129,9698732192383083;
23/08/2005;     19,74;          1,00071515;     130,0628211740710466;
24/08/2005;     19,74;          1,00071515;     130,1558356006336835;
25/08/2005;     19,74;          1,00071515;     130,2489165464634767;
26/08/2005;     19,74;          1,00071515;     130,3420640591316800;
29/08/2005;     19,73;          1,00071481;     130,4352338699417880;
30/08/2005;     19,73;          1,00071481;     130,5284702794643610;
31/08/2005;     19,73;          1,00071481;     130,6217733353048250;
01/09/2005;     19,74;          1,00071515;     130,7151874965055682;
02/09/2005;     19,73;          1,00071481;     130,8086240196799454;
05/09/2005;     19,73;          1,00071481;     130,9021273322154528;
06/09/2005;     19,74;          1,00071515;     130,9957419885770867;
08/09/2005;     19,74;          1,00071515;     131,0894235934602176;
09/09/2005;     19,74;          1,00071515;     131,1831721947430806;
12/09/2005;     19,74;          1,00071515;     131,2769878403381511;
13/09/2005;     19,74;          1,00071515;     131,3708705781921690;
14/09/2005;     19,74;          1,00071515;     131,4648204562861631;
15/09/2005;     19,49;          1,00070685;     131,5577463646256890;
16/09/2005;     19,50;          1,00070718;     131,6507813716998250;
19/09/2005;     19,51;          1,00070751;     131,7439256160281163;
20/09/2005;     19,51;          1,00070751;     131,8371357608407124;
21/09/2005;     19,50;          1,00070718;     131,9303683465080637;
22/09/2005;     19,51;          1,00070751;     132,0237104014169016;
